"year","ubigeo","edu_prop"
2011,"160703",0.662568052391768
2011,"160704",0.626723084693444
2011,"160705",0.681952863540148
2011,"160706",0.616711634632042
2011,"160801",0.780881115685431
2011,"160802",0.741632843851151
2011,"160803",0.723757559236554
2011,"160804",0.7270777518005
2012,"160101",0.845503000322769
2012,"160102",0.731956836079033
2012,"160103",0.72962277646306
2012,"160104",0.741685259909919
2012,"160105",0.712506931153207
2012,"160106",0.745913588149101
2012,"160107",0.691166425517814
2012,"160108",0.807838770735319
2012,"160110",0.699064948274003
2012,"160112",0.772862126534742
2012,"160113",0.785356033712067
2012,"160201",0.777250283292153
2012,"160202",0.63464804459185
2012,"160205",0.604249531877872
2012,"160206",0.75163482709512
2012,"160210",0.692424940709705
2012,"160211",0.698176522971905
2012,"160301",0.778763754065812
2012,"160302",0.725594004059486
2012,"160303",0.713056147514459
2012,"160304",0.745941794838463
2012,"160305",0.695434053617821
2012,"160401",0.726194917633859
2012,"160402",0.714458054707678
2012,"160403",0.745570706913736
2012,"160404",0.764076485084518
2012,"160501",0.754662512402306
2012,"160502",0.727550767856567
2012,"160503",0.750166410745031
2012,"160504",0.730182565458814
2012,"160505",0.718972745938036
2012,"160506",0.749965576400674
2012,"160507",0.744512533952314
2012,"160508",0.720603303264879
2012,"160509",0.730773886300954
2012,"160510",0.69812488945883
2012,"160511",0.702292239072701
2012,"160601",0.780968079092253
2012,"160602",0.784394203587927
2012,"160603",0.739412395623409
2012,"160604",0.772446512704996
2012,"160605",0.731934050838298
2012,"160606",0.790205771185339
2012,"160701",0.776986982460785
2012,"160702",0.6611526641893
2012,"160703",0.656598777528686
2012,"160704",0.69214260754993
2012,"160705",0.696002831683565
2012,"160706",0.61930401027207
2012,"160801",0.778549421346574
2012,"160802",0.737221309626135
2012,"160803",0.718617105493936
2012,"160804",0.728280000213573
2013,"160101",0.848761212144749
2013,"160102",0.73373331667937
2013,"160103",0.750109815468032
2013,"160104",0.738793515005726
2013,"160105",0.695685925594548
2013,"160106",0.745428764192782
2013,"160107",0.703127197598299
2013,"160108",0.80904078072232
2013,"160110",0.699069833185837
2013,"160112",0.791965312877986
2013,"160113",0.791934256265645
2013,"160201",0.814195849153241
2013,"160202",0.67701432468919
2013,"160205",0.676589723929514
2013,"160206",0.804539258842559
2013,"160210",0.706489052351193
2013,"160211",0.697422282326712
2013,"160301",0.765568376592061
2013,"160302",0.73015236906339
2013,"160303",0.707801503457413
2013,"160304",0.714414225805362
2013,"160305",0.698987414071725
2013,"160401",0.714838112134288
2013,"160402",0.732692808899445
2013,"160403",0.747691478075144
2013,"160404",0.725889376692964
2013,"160501",0.775407677506034
2013,"160502",0.731864280416502
2013,"160503",0.755415423495369
2013,"160504",0.728223014745801
2013,"160505",0.724641579991993
2013,"160506",0.745729549185952
2013,"160507",0.745670294431368
2013,"160508",0.72531214667318
2013,"160509",0.73560625237123
2013,"160510",0.721159353562133
2013,"160511",0.706257378713418
2013,"160601",0.788378822108337
2013,"160602",0.788079516290211
2013,"160603",0.741001490574237
2013,"160604",0.768151489885884
2013,"160605",0.729471355000617
2013,"160606",0.806578485749043
2013,"160701",0.778588650523889
2013,"160702",0.687167821115556
2013,"160703",0.699201904134368
2013,"160704",0.681405201631858
2013,"160705",0.704537169238386
2013,"160706",0.590524923170726
2013,"160801",0.777281967673312
2013,"160802",0.736937927093334
2013,"160803",0.717071970946015
2013,"160804",0.724104763835585
2014,"160101",0.849124597162583
2014,"160102",0.737416563384446
2014,"160103",0.740177810916285
2014,"160104",0.737860971693832
2014,"160105",0.735066875655444
2014,"160106",0.745764774163296
2014,"160107",0.715986997417928
2014,"160108",0.809369545872146
2014,"160110",0.706602393716401
2014,"160112",0.80592191929642
2014,"160113",0.801116175833391
2014,"160201",0.800923812658875
2014,"160202",0.644531466468153
2014,"160205",0.659654173189118
2014,"160206",0.779435738331046
2014,"160210",0.701298714850824
2014,"160211",0.705063706339244
2014,"160301",0.764295132585594
2014,"160302",0.726566220246451
2014,"160303",0.68405519247978
2014,"160304",0.700195465888904
2014,"160305",0.696728686359958
2014,"160401",0.741578428763844
2014,"160402",0.75922215135108
2014,"160403",0.764263841095931
2014,"160404",0.755926613580578
2014,"160501",0.785472681631549
2014,"160502",0.729664739731865
2014,"160503",0.754350646145654
2014,"160504",0.732878699784466
2014,"160505",0.725422711649071
2014,"160506",0.739230329105189
2014,"160507",0.749738607625806
2014,"160508",0.725679754849453
2014,"160509",0.735071274436608
2014,"160510",0.728879262585667
2014,"160511",0.709093932841745
2014,"160601",0.755841827248384
2014,"160602",0.779336485669418
2014,"160603",0.725577655265726
2014,"160604",0.754734202450317
2014,"160605",0.696439802711868
2014,"160606",0.810301358749179
2014,"160701",0.765766902124214
2014,"160702",0.680809466954035
2014,"160703",0.727412379341977
2014,"160704",0.669214870560439
2014,"160705",0.70080452402584
2014,"160706",0.60397000912892
2014,"160801",0.789752027760309
2014,"160802",0.745556985861132
2014,"160803",0.721209988581552
2014,"160804",0.739683345431317
2015,"160101",0.847303378916957
2015,"160102",0.744139354082992
2015,"160103",0.74393404878457
2015,"160104",0.746569275413624
2015,"160105",0.767758732179368
2015,"160106",0.75387844986035
2015,"160107",0.741485968759887
2015,"160108",0.822656330905753
2015,"160110",0.717710501582051
2015,"160112",0.797501191622627
2015,"160113",0.809242263782597
2015,"160201",0.779737910548338
2015,"160202",0.616419126549925
2015,"160205",0.651093066356418
2015,"160206",0.790638387524611
2015,"160210",0.698195096564216
2015,"160211",0.705078455564729
2015,"160301",0.771193066526012
2015,"160302",0.727135164774003
2015,"160303",0.727352367954098
2015,"160304",0.687143894310102
2015,"160305",0.698087234371558
2015,"160401",0.74546526144052
2015,"160402",0.760508809517392
2015,"160403",0.762267811517576
2015,"160404",0.721197006214365
2015,"160501",0.765244952933379
2015,"160502",0.731820385172043
2015,"160503",0.755427834536579
2015,"160504",0.74000323806639
2015,"160505",0.721207108440084
2015,"160506",0.739114501737167
2015,"160507",0.752901880008927
2015,"160508",0.727017223738629
2015,"160509",0.736404848400093
2015,"160510",0.732875411904327
2015,"160511",0.710646716391061
2015,"160601",0.779136628320552
2015,"160602",0.78169223663311
2015,"160603",0.711203647284041
2015,"160604",0.753514157439525
2015,"160605",0.72807447107512
2015,"160606",0.798108248976932
2015,"160701",0.7529383347648
2015,"160702",0.677337750261514
2015,"160703",0.682792458903404
2015,"160704",0.640707273475638
2015,"160705",0.693347799163631
2015,"160706",0.608849414001301
2015,"160801",0.797462471974378
2015,"160802",0.756159021482665
2015,"160803",0.736154490009466
2015,"160804",0.741222690306169
2016,"160101",0.843855388685489
2016,"160102",0.734897814886309
2016,"160103",0.7352370073286
2016,"160104",0.714608778929151
2016,"160105",0.722535270432482
2016,"160106",0.726569024877746
2016,"160107",0.722468511326623
2016,"160108",0.815580902047214
2016,"160110",0.707664829929876
2016,"160112",0.792275749134905
2016,"160113",0.806645154965508
2016,"160201",0.786271121192073
2016,"160202",0.63768093532685
2016,"160205",0.658570904827825
2016,"160206",0.807070614705782
2016,"160210",0.704504912941126
2016,"160211",0.713984053776387
2016,"160301",0.747355335673123
2016,"160302",0.72643785720973
2016,"160303",0.700652723507146
2016,"160304",0.637509548005019
2016,"160305",0.694335458823411
2016,"160401",0.707874439527604
2016,"160402",0.761390500296424
2016,"160403",0.750003726235685
2016,"160404",0.697831247558715
2016,"160501",0.777113309428897
2016,"160502",0.741643915832707
2016,"160503",0.763147425410735
2016,"160504",0.751047227644207
2016,"160505",0.731402734713778
2016,"160506",0.747200125216834
2016,"160507",0.748961864999079
2016,"160508",0.732692846794314
2016,"160509",0.74388171920573
2016,"160510",0.732279498968302
2016,"160511",0.710435748334959
2016,"160601",0.829474416014877
2016,"160602",0.798602871797789
2016,"160603",0.759182597238747
2016,"160604",0.752693132766968
2016,"160605",0.76739652837527
2016,"160606",0.813444842240506
2016,"160701",0.750360599680942
2016,"160702",0.674434153826039
2016,"160703",0.67529404606355
2016,"160704",0.649447300345154
2016,"160705",0.696050931759421
2016,"160706",0.622923297455766
2016,"160801",0.782974046029557
2016,"160802",0.744378239982888
2016,"160803",0.726549100672865
2016,"160804",0.726671407448904
2017,"160101",0.85933908287091
2017,"160102",0.748414289685084
2017,"160103",0.746731099563984
2017,"160104",0.754003471061041
2017,"160105",0.743589109067573
2017,"160106",0.769885429917885
2017,"160107",0.738488119904021
2017,"160108",0.829237742676398
2017,"160110",0.723636664047079
2017,"160112",0.80234654013777
2017,"160113",0.810457417112988
2017,"160201",0.794453937832686
2017,"160202",0.658750675164428
2017,"160205",0.677413700604518
2017,"160206",0.772704966099323
2017,"160210",0.713821711692761
2017,"160211",0.721715431317309
2017,"160301",0.765231718042783
2017,"160302",0.730541639378179
2017,"160303",0.719211684834478
2017,"160304",0.65057678426059
2017,"160305",0.703737590748954
2017,"160401",0.712902071352426
2017,"160402",0.790336122980995
2017,"160403",0.763633603979474
2017,"160404",0.703981692669702
2017,"160501",0.77473294895964
2017,"160502",0.740487622560338
2017,"160503",0.764976280478965
2017,"160504",0.754011286210399
2017,"160505",0.722085618500852
2017,"160506",0.749370853256528
2017,"160507",0.762132661336732
2017,"160508",0.734663083051175
2017,"160509",0.745123465607956
2017,"160510",0.739441884007229
2017,"160511",0.713318798566334
2017,"160601",0.804152557388467
2017,"160602",0.790001922510916
2017,"160603",0.712845319490247
2017,"160604",0.740566362006716
2017,"160605",0.766546316091092
2017,"160606",0.808624875905038
2017,"160701",0.7659879749827
2017,"160702",0.708438893955832
2017,"160703",0.70152503560136
2017,"160704",0.663406741529677
2017,"160705",0.705832122260349
2017,"160706",0.637286668643092
2017,"160801",0.799678573510379
2017,"160802",0.759389825326176
2017,"160803",0.741334966468782
2017,"160804",0.739779565988766
2018,"160101",0.864509905136953
2018,"160102",0.753470201358363
2018,"160103",0.748317173603067
2018,"160104",0.744592170039856
2018,"160105",0.673762301976544
2018,"160106",0.75724786015381
2018,"160107",0.729512377954871
2018,"160108",0.838032330528283
2018,"160110",0.730226546970727
2018,"160112",0.809730146244495
2018,"160113",0.820686546531354
2018,"160201",0.810911119575308
2018,"160202",0.661683626789171
2018,"160205",0.729821943120656
2018,"160206",0.762213258590403
2018,"160210",0.740724615229875
2018,"160211",0.74256917674209
2018,"160301",0.774617583396327
2018,"160302",0.73415290268322
2018,"160303",0.736201285696074
2018,"160304",0.74232265040535
2018,"160305",0.722727524144861
2018,"160401",0.735047354805719
2018,"160402",0.762999103952435
2018,"160403",0.768799741423149
2018,"160404",0.723599899419194
2018,"160501",0.773748975772515
2018,"160502",0.75176804765149
2018,"160503",0.775960493558679
2018,"160504",0.771314183274603
2018,"160505",0.716299247687509
2018,"160506",0.762390891375625
2018,"160507",0.781950925175619
2018,"160508",0.743421693344606
2018,"160509",0.755243883293902
2018,"160510",0.747153005821073
2018,"160511",0.710566104192269
2018,"160601",0.826664074105076
2018,"160602",0.810745694117633
2018,"160603",0.770974791065484
2018,"160604",0.780510030181058
2018,"160605",0.767680417961609
2018,"160606",0.843656687315
2018,"160701",0.792304957829098
2018,"160702",0.760266074311007
2018,"160703",0.733598498409203
2018,"160704",0.658232061794745
2018,"160705",0.723392587698624
2018,"160706",0.662059348037836
2018,"160801",0.796231857118787
2018,"160802",0.758409204432182
2018,"160803",0.741042948112861
2018,"160804",0.739172413728072
2019,"160101",0.872149536893574
2019,"160102",0.769008081738712
2019,"160103",0.770714808544788
2019,"160104",0.755519343244072
2019,"160105",0.75906396485772
2019,"160106",0.766125084958564
2019,"160107",0.739948663969429
2019,"160108",0.855764253647472
2019,"160110",0.717319711422423
2019,"160112",0.829177306472961
2019,"160113",0.839388867264599
2019,"160201",0.81066920672193
2019,"160202",0.676833940790671
2019,"160205",0.676817607500937
2019,"160206",0.782378548530975
2019,"160210",0.710836369488801
2019,"160211",0.737402327513074
2019,"160301",0.781626362029016
2019,"160302",0.739351812595692
2019,"160303",0.749870503034271
2019,"160304",0.776067203916281
2019,"160305",0.73849843491356
2019,"160401",0.77767172519759
2019,"160402",0.780084004743778
2019,"160403",0.805119384206144
2019,"160404",0.753769912508215
2019,"160501",0.777426930489221
2019,"160502",0.763604369519614
2019,"160503",0.785761745348219
2019,"160504",0.795247350078469
2019,"160505",0.738907770651152
2019,"160506",0.768715356801239
2019,"160507",0.783129910560803
2019,"160508",0.755634877835531
2019,"160509",0.766194863661594
2019,"160510",0.760065936243656
2019,"160511",0.750632593147663
2019,"160601",0.839411898773682
2019,"160602",0.815733364816679
2019,"160603",0.779509885116434
2019,"160604",0.795217447443236
2019,"160605",0.77764785907061
2019,"160606",0.837959673635112
2019,"160701",0.795064782185397
2019,"160702",0.71510370689908
2019,"160703",0.716268730412014
2019,"160704",0.667986640966035
2019,"160705",0.727576750033734
2019,"160706",0.696449124700515
2019,"160801",0.819003785322063
2019,"160802",0.769237669621422
2019,"160803",0.748152301400117
2019,"160804",0.76241414929057
2020,"160101",0.871349141235864
2020,"160102",0.781983370262591
2020,"160103",0.790787668217242
2020,"160104",0.810855650507452
2020,"160105",0.772605165380701
2020,"160106",0.761982269207042
2020,"160107",0.755654196139464
2020,"160108",0.844883188987675
2020,"160110",0.772422802106276
2020,"160112",0.838695596492356
2020,"160113",0.836476070070162
2020,"160201",0.819407449917768
2020,"160202",0.683670746551622
2020,"160205",0.728091550309101
2020,"160206",0.771209033339894
2020,"160210",0.692498978276139
2020,"160211",0.681796748407224
2020,"160301",0.793146457680223
2020,"160302",0.750951086306311
2020,"160303",0.754953194458494
2020,"160304",0.747745641538393
2020,"160305",0.755958296495177
2020,"160401",0.781771898363018
2020,"160402",0.786973793758677
2020,"160403",0.804032862853164
2020,"160404",0.770531186856953
2020,"160501",0.795446821018517
2020,"160502",0.765505769955532
2020,"160503",0.788613633194178
2020,"160504",0.811762890889341
2020,"160505",0.740660863851773
2020,"160506",0.767132963172898
2020,"160507",0.79752815680701
2020,"160508",0.759830690642458
2020,"160509",0.769800653051231
2020,"160510",0.7656813342223
2020,"160511",0.757348171129772
2020,"160601",0.802335473114094
2020,"160602",0.802741486405883
2020,"160603",0.795465108703408
2020,"160604",0.79580396574718
2020,"160605",0.764111140141775
2020,"160606",0.834141321825901
2020,"160701",0.784325817179432
2020,"160702",0.705664012854521
2020,"160703",0.690514526285145
2020,"160704",0.651119555564091
2020,"160705",0.716996726654722
2020,"160706",0.631326390687715
2020,"160801",0.840402511117176
2020,"160802",0.78967363210886
2020,"160803",0.772043481485931
2020,"160804",0.774195113947578
2021,"160101",0.870855514422535
2021,"160102",0.80573144192958
2021,"160103",0.782561285811037
2021,"160104",0.822981279258804
2021,"160105",0.773558521996209
2021,"160106",0.779732005037268
2021,"160107",0.771474410374745
2021,"160108",0.85898070355859
2021,"160110",0.758097010364627
2021,"160112",0.837427884765049
2021,"160113",0.832773548884393
2021,"160201",0.814343560792357
2021,"160202",0.701569166417677
2021,"160205",0.663210739113954
2021,"160206",0.781021147341115
2021,"160210",0.717401698065221
2021,"160211",0.729426247714884
2021,"160301",0.796725459766912
2021,"160302",0.756421182289791
2021,"160303",0.761760550599441
2021,"160304",0.73360516977718
2021,"160305",0.711532717799883
2021,"160401",0.830535263909708
2021,"160402",0.785717681230772
2021,"160403",0.790393713177833
2021,"160404",0.796468020144397
2021,"160501",0.80099090135776
2021,"160502",0.77002913825441
2021,"160503",0.792260564257351
2021,"160504",0.795409453968869
2021,"160505",0.756595203034492
2021,"160506",0.774014651408479
2021,"160507",0.774005394007901
2021,"160508",0.762363239726337
2021,"160509",0.772800572121121
2021,"160510",0.771009652089536
2021,"160511",0.749466538822667
2021,"160601",0.819153226709562
2021,"160602",0.828259850445282
2021,"160603",0.788468408872685
2021,"160604",0.823916386971257
2021,"160605",0.781947217724681
2021,"160606",0.865834361633072
2021,"160701",0.782328855195444
2021,"160702",0.70149340691105
2021,"160703",0.707837567235249
2021,"160704",0.680179944597974
2021,"160705",0.721447113029708
2021,"160706",0.654251342071451
2021,"160801",0.861715325020824
2021,"160802",0.792925691502376
2021,"160803",0.77279200499164
2021,"160804",0.784606943364814
